Case;Atividade;Inicio;Fim;Tempo(s)
2708;Parada de curta duracao;18-04-2012 18:08:48;18-04-2012 18:10:27;99
2709;Maquina trabalhando;18-04-2012 18:10:27;18-04-2012 18:11:11;44
2709;Retirada do Produto;18-04-2012 18:11:11;18-04-2012 18:11:11;0
2709;Alimentacao de Maquina;18-04-2012 18:11:11;18-04-2012 18:11:21;10
2709;Parada de curta duracao;18-04-2012 18:11:21;18-04-2012 18:11:51;30
2710;Maquina trabalhando;18-04-2012 18:11:51;18-04-2012 18:12:35;44
2710;Retirada do Produto;18-04-2012 18:12:35;18-04-2012 18:12:35;0
2710;Alimentacao de Maquina;18-04-2012 18:12:35;18-04-2012 18:12:45;10
2710;Parada de curta duracao;18-04-2012 18:12:45;18-04-2012 18:12:51;6
2711;Maquina trabalhando;18-04-2012 18:12:51;18-04-2012 18:13:35;44
2711;Retirada do Produto;18-04-2012 18:13:35;18-04-2012 18:13:35;0
2711;Alimentacao de Maquina;18-04-2012 18:13:35;18-04-2012 18:13:45;10
2711;Parada de curta duracao;18-04-2012 18:13:45;18-04-2012 18:13:50;5
2712;Maquina trabalhando;18-04-2012 18:13:50;18-04-2012 18:14:34;44
2712;Retirada do Produto;18-04-2012 18:14:34;18-04-2012 18:14:34;0
2712;Alimentacao de Maquina;18-04-2012 18:14:34;18-04-2012 18:14:44;10
2712;Parada de curta duracao;18-04-2012 18:14:44;18-04-2012 18:14:52;8
2713;Maquina trabalhando;18-04-2012 18:14:52;18-04-2012 18:15:36;44
2713;Retirada do Produto;18-04-2012 18:15:36;18-04-2012 18:15:36;0
2713;Alimentacao de Maquina;18-04-2012 18:15:36;18-04-2012 18:15:46;10
2713;Parada de curta duracao;18-04-2012 18:15:46;18-04-2012 18:16:02;16
2714;Maquina trabalhando;18-04-2012 18:16:02;18-04-2012 18:16:46;44
2714;Retirada do Produto;18-04-2012 18:16:46;18-04-2012 18:16:46;0
2714;Alimentacao de Maquina;18-04-2012 18:16:46;18-04-2012 18:16:56;10
2714;Parada de curta duracao;18-04-2012 18:16:56;18-04-2012 18:17:05;9
2715;Maquina trabalhando;18-04-2012 18:17:05;18-04-2012 18:17:49;44
2715;Retirada do Produto;18-04-2012 18:17:49;18-04-2012 18:17:49;0
2715;Alimentacao de Maquina;18-04-2012 18:17:49;18-04-2012 18:17:59;10
2715;Parada de curta duracao;18-04-2012 18:17:59;18-04-2012 18:18:04;5
2716;Maquina trabalhando;18-04-2012 18:18:04;18-04-2012 18:18:48;44
2716;Retirada do Produto;18-04-2012 18:18:48;18-04-2012 18:18:48;0
2716;Alimentacao de Maquina;18-04-2012 18:18:48;18-04-2012 18:18:58;10
2716;Parada de curta duracao;18-04-2012 18:18:58;18-04-2012 18:19:03;5
2717;Maquina trabalhando;18-04-2012 18:19:03;18-04-2012 18:19:47;44
2717;Retirada do Produto;18-04-2012 18:19:47;18-04-2012 18:19:47;0
2717;Alimentacao de Maquina;18-04-2012 18:19:47;18-04-2012 18:19:57;10
2717;Parada de curta duracao;18-04-2012 18:19:57;18-04-2012 18:20:09;12
2718;Maquina trabalhando;18-04-2012 18:20:09;18-04-2012 18:20:53;44
2718;Retirada do Produto;18-04-2012 18:20:53;18-04-2012 18:20:53;0
2718;Alimentacao de Maquina;18-04-2012 18:20:53;18-04-2012 18:21:03;10
2718;Parada de curta duracao;18-04-2012 18:21:03;18-04-2012 18:21:10;7
2719;Maquina trabalhando;18-04-2012 18:21:11;18-04-2012 18:21:54;43
2719;Retirada do Produto;18-04-2012 18:21:54;18-04-2012 18:21:54;0
2719;Alimentacao de Maquina;18-04-2012 18:21:54;18-04-2012 18:22:04;10
2719;Parada de curta duracao;18-04-2012 18:22:04;18-04-2012 18:22:15;11
2720;Maquina trabalhando;18-04-2012 18:22:15;18-04-2012 18:22:58;43
2720;Retirada do Produto;18-04-2012 18:22:58;18-04-2012 18:22:58;0
2720;Alimentacao de Maquina;18-04-2012 18:22:58;18-04-2012 18:23:08;10
2720;Parada de curta duracao;18-04-2012 18:23:08;18-04-2012 18:23:14;6
2721;Maquina trabalhando;18-04-2012 18:23:14;18-04-2012 18:23:58;44
2721;Retirada do Produto;18-04-2012 18:23:58;18-04-2012 18:23:58;0
2721;Alimentacao de Maquina;18-04-2012 18:23:58;18-04-2012 18:24:08;10
2721;Parada de curta duracao;18-04-2012 18:24:08;18-04-2012 18:24:18;10
2722;Maquina trabalhando;18-04-2012 18:24:18;18-04-2012 18:25:02;44
2722;Retirada do Produto;18-04-2012 18:25:02;18-04-2012 18:25:02;0
2722;Alimentacao de Maquina;18-04-2012 18:25:02;18-04-2012 18:25:12;10
2722;Parada de curta duracao;18-04-2012 18:25:12;18-04-2012 18:25:20;8
2723;Maquina trabalhando;18-04-2012 18:25:20;18-04-2012 18:26:04;44
2723;Retirada do Produto;18-04-2012 18:26:04;18-04-2012 18:26:04;0
2723;Alimentacao de Maquina;18-04-2012 18:26:04;18-04-2012 18:26:14;10
2723;Parada de curta duracao;18-04-2012 18:26:14;18-04-2012 18:26:23;9
2724;Maquina trabalhando;18-04-2012 18:26:23;18-04-2012 18:27:07;44
2724;Retirada do Produto;18-04-2012 18:27:07;18-04-2012 18:27:07;0
2724;Alimentacao de Maquina;18-04-2012 18:27:07;18-04-2012 18:27:17;10
2724;Parada de curta duracao;18-04-2012 18:27:17;18-04-2012 18:27:25;8
2725;Maquina trabalhando;18-04-2012 18:27:25;18-04-2012 18:28:09;44
2725;Retirada do Produto;18-04-2012 18:28:09;18-04-2012 18:28:09;0
2725;Alimentacao de Maquina;18-04-2012 18:28:09;18-04-2012 18:28:19;10
2725;Parada de curta duracao;18-04-2012 18:28:19;18-04-2012 18:28:28;9
2726;Maquina trabalhando;18-04-2012 18:28:28;18-04-2012 18:29:12;44
2726;Retirada do Produto;18-04-2012 18:29:12;18-04-2012 18:29:12;0
2726;Intervalo;18-04-2012 18:29:12;18-04-2012 18:49:12;1200
2726;Medicao;18-04-2012 18:49:12;18-04-2012 18:59:12;600
2726;Alimentacao de Maquina;18-04-2012 19:04:04;18-04-2012 19:04:14;10
2726;Parada de curta duracao;18-04-2012 19:04:14;18-04-2012 19:04:36;22
2727;Maquina trabalhando;18-04-2012 19:04:36;18-04-2012 19:05:21;45
2727;Retirada do Produto;18-04-2012 19:05:21;18-04-2012 19:05:21;0
2727;Apontamento de Kanban;18-04-2012 19:05:21;18-04-2012 19:27:12;1311
2727;Alimentacao de Maquina;18-04-2012 19:27:16;18-04-2012 19:27:26;10
2727;Parada de curta duracao;18-04-2012 19:27:26;18-04-2012 19:27:35;9
2728;Maquina trabalhando;18-04-2012 19:27:35;18-04-2012 19:28:19;44
2728;Retirada do Produto;18-04-2012 19:28:19;18-04-2012 19:28:19;0
2728;Alimentacao de Maquina;18-04-2012 19:28:19;18-04-2012 19:28:29;10
2728;Parada de curta duracao;18-04-2012 19:28:29;18-04-2012 19:28:38;9
2729;Maquina trabalhando;18-04-2012 19:28:39;18-04-2012 19:29:22;43
2729;Retirada do Produto;18-04-2012 19:29:22;18-04-2012 19:29:22;0
2729;Alimentacao de Maquina;18-04-2012 19:29:22;18-04-2012 19:29:32;10
2729;Parada de curta duracao;18-04-2012 19:29:32;18-04-2012 19:29:38;6
2730;Maquina trabalhando;18-04-2012 19:29:38;18-04-2012 19:30:22;44
2730;Retirada do Produto;18-04-2012 19:30:22;18-04-2012 19:30:22;0
2730;Alimentacao de Maquina;18-04-2012 19:30:22;18-04-2012 19:30:32;10
2730;Parada de curta duracao;18-04-2012 19:30:32;18-04-2012 19:30:58;26
2731;Maquina trabalhando;18-04-2012 19:30:58;18-04-2012 19:31:42;44
2731;Retirada do Produto;18-04-2012 19:31:42;18-04-2012 19:31:42;0
2731;Alimentacao de Maquina;18-04-2012 19:31:42;18-04-2012 19:31:52;10
2731;Parada de curta duracao;18-04-2012 19:31:52;18-04-2012 19:31:58;6
2732;Maquina trabalhando;18-04-2012 19:31:59;18-04-2012 19:32:42;43
2732;Retirada do Produto;18-04-2012 19:32:42;18-04-2012 19:32:42;0
2732;Alimentacao de Maquina;18-04-2012 19:32:42;18-04-2012 19:32:52;10
2732;Parada de curta duracao;18-04-2012 19:32:52;18-04-2012 19:32:59;7
2733;Maquina trabalhando;18-04-2012 19:32:59;18-04-2012 19:33:43;44
2733;Retirada do Produto;18-04-2012 19:33:43;18-04-2012 19:33:43;0
2733;Alimentacao de Maquina;18-04-2012 19:33:43;18-04-2012 19:33:53;10
2733;Parada de curta duracao;18-04-2012 19:33:53;18-04-2012 19:33:59;6
2734;Maquina trabalhando;18-04-2012 19:33:59;18-04-2012 19:34:43;44
2734;Retirada do Produto;18-04-2012 19:34:43;18-04-2012 19:34:43;0
2734;Alimentacao de Maquina;18-04-2012 19:34:43;18-04-2012 19:34:53;10
2734;Parada de curta duracao;18-04-2012 19:34:53;18-04-2012 19:35:17;24
2735;Maquina trabalhando;18-04-2012 19:35:17;18-04-2012 19:36:01;44
2735;Retirada do Produto;18-04-2012 19:36:01;18-04-2012 19:36:01;0
2735;Alimentacao de Maquina;18-04-2012 19:36:01;18-04-2012 19:36:11;10
2735;Parada de curta duracao;18-04-2012 19:36:11;18-04-2012 19:36:18;7
2736;Maquina trabalhando;18-04-2012 19:36:18;18-04-2012 19:37:02;44
2736;Retirada do Produto;18-04-2012 19:37:02;18-04-2012 19:37:02;0
2736;Reunioes;18-04-2012 19:37:02;18-04-2012 20:47:16;4214
2736;Alimentacao de Maquina;18-04-2012 20:47:20;18-04-2012 20:47:30;10
2737;Maquina trabalhando;18-04-2012 20:47:30;18-04-2012 20:48:14;44
2737;Retirada do Produto;18-04-2012 20:48:14;18-04-2012 20:48:14;0
2737;Alimentacao de Maquina;18-04-2012 20:48:14;18-04-2012 20:48:24;10
2737;Parada de curta duracao;18-04-2012 20:48:24;18-04-2012 20:48:29;5
2738;Maquina trabalhando;18-04-2012 20:48:29;18-04-2012 20:49:13;44
2738;Retirada do Produto;18-04-2012 20:49:13;18-04-2012 20:49:13;0
2738;Alimentacao de Maquina;18-04-2012 20:49:13;18-04-2012 20:49:23;10
2738;Parada de curta duracao;18-04-2012 20:49:23;18-04-2012 20:49:32;9
2739;Maquina trabalhando;18-04-2012 20:49:32;18-04-2012 20:50:16;44
2739;Retirada do Produto;18-04-2012 20:50:16;18-04-2012 20:50:16;0
2739;Alimentacao de Maquina;18-04-2012 20:50:16;18-04-2012 20:50:26;10
2739;Parada de curta duracao;18-04-2012 20:50:26;18-04-2012 20:50:48;22
2740;Maquina trabalhando;18-04-2012 20:50:49;18-04-2012 20:51:32;43
2740;Retirada do Produto;18-04-2012 20:51:32;18-04-2012 20:51:32;0
2740;Alimentacao de Maquina;18-04-2012 20:51:32;18-04-2012 20:51:42;10
2740;Parada de curta duracao;18-04-2012 20:51:42;18-04-2012 20:52:06;24
2741;Maquina trabalhando;18-04-2012 20:52:06;18-04-2012 20:52:50;44
2741;Retirada do Produto;18-04-2012 20:52:50;18-04-2012 20:52:50;0
2741;Alimentacao de Maquina;18-04-2012 20:52:50;18-04-2012 20:53:00;10
2741;Parada de curta duracao;18-04-2012 20:53:00;18-04-2012 20:53:29;29
2742;Maquina trabalhando;18-04-2012 20:53:29;18-04-2012 20:54:12;43
2742;Alimentacao de Maquina;18-04-2012 20:54:12;18-04-2012 20:54:22;10
2742;Retirada do Produto;18-04-2012 20:54:13;18-04-2012 20:54:13;0
2742;Parada de curta duracao;18-04-2012 20:54:22;18-04-2012 20:54:28;6
2743;Maquina trabalhando;18-04-2012 20:54:28;18-04-2012 20:55:12;44
2743;Retirada do Produto;18-04-2012 20:55:12;18-04-2012 20:55:12;0
2743;Alimentacao de Maquina;18-04-2012 20:55:12;18-04-2012 20:55:22;10
2743;Parada de curta duracao;18-04-2012 20:55:22;18-04-2012 20:55:46;24
2744;Maquina trabalhando;18-04-2012 20:55:47;18-04-2012 20:56:30;43
2744;Retirada do Produto;18-04-2012 20:56:30;18-04-2012 20:56:30;0
2744;Alimentacao de Maquina;18-04-2012 20:56:30;18-04-2012 20:56:40;10
2744;Parada de curta duracao;18-04-2012 20:56:40;18-04-2012 20:57:02;22
2745;Maquina trabalhando;18-04-2012 20:57:02;18-04-2012 20:57:46;44
2745;Retirada do Produto;18-04-2012 20:57:46;18-04-2012 20:57:46;0
2745;Alimentacao de Maquina;18-04-2012 20:57:46;18-04-2012 20:57:56;10
2745;Parada de curta duracao;18-04-2012 20:57:56;18-04-2012 20:58:03;7
2746;Maquina trabalhando;18-04-2012 20:58:03;18-04-2012 20:58:47;44
2746;Retirada do Produto;18-04-2012 20:58:47;18-04-2012 20:58:47;0
2746;Alimentacao de Maquina;18-04-2012 20:58:47;18-04-2012 20:58:57;10
2746;Parada de curta duracao;18-04-2012 20:58:57;18-04-2012 20:59:11;14
2747;Maquina trabalhando;18-04-2012 20:59:12;18-04-2012 20:59:55;43
2747;Retirada do Produto;18-04-2012 20:59:55;18-04-2012 20:59:55;0
2747;Alimentacao de Maquina;18-04-2012 20:59:55;18-04-2012 21:00:05;10
2747;Parada de curta duracao;18-04-2012 21:00:05;18-04-2012 21:00:17;12
2748;Maquina trabalhando;18-04-2012 21:00:17;18-04-2012 21:01:01;44
2748;Alimentacao de Maquina;18-04-2012 21:01:00;18-04-2012 21:01:10;10
2748;Retirada do Produto;18-04-2012 21:01:01;18-04-2012 21:01:01;0
2748;Parada de curta duracao;18-04-2012 21:01:10;18-04-2012 21:01:17;7
2749;Maquina trabalhando;18-04-2012 21:01:17;18-04-2012 21:02:01;44
2749;Retirada do Produto;18-04-2012 21:02:01;18-04-2012 21:02:01;0
2749;Alimentacao de Maquina;18-04-2012 21:02:01;18-04-2012 21:02:11;10
2749;Parada de curta duracao;18-04-2012 21:02:11;18-04-2012 21:02:40;29
2750;Maquina trabalhando;18-04-2012 21:02:40;18-04-2012 21:03:24;44
2750;Retirada do Produto;18-04-2012 21:03:24;18-04-2012 21:03:24;0
2750;Medicao;18-04-2012 21:03:24;18-04-2012 21:13:35;611
2750;Alimentacao de Maquina;18-04-2012 21:13:39;18-04-2012 21:13:49;10
2750;Parada de curta duracao;18-04-2012 21:13:49;18-04-2012 21:13:52;3
2751;Maquina trabalhando;18-04-2012 21:13:52;18-04-2012 21:14:36;44
2751;Retirada do Produto;18-04-2012 21:14:36;18-04-2012 21:14:36;0
2751;Alimentacao de Maquina;18-04-2012 21:14:36;18-04-2012 21:14:46;10
2751;Parada de curta duracao;18-04-2012 21:14:46;18-04-2012 21:14:55;9
2752;Maquina trabalhando;18-04-2012 21:14:55;18-04-2012 21:15:39;44
2752;Retirada do Produto;18-04-2012 21:15:39;18-04-2012 21:15:39;0
2752;Alimentacao de Maquina;18-04-2012 21:15:39;18-04-2012 21:15:49;10
2752;Parada de curta duracao;18-04-2012 21:15:49;18-04-2012 21:16:06;17
2753;Maquina trabalhando;18-04-2012 21:16:06;18-04-2012 21:16:50;44
2753;Retirada do Produto;18-04-2012 21:16:50;18-04-2012 21:16:50;0
2753;Alimentacao de Maquina;18-04-2012 21:16:50;18-04-2012 21:17:00;10
2753;Parada de curta duracao;18-04-2012 21:17:00;18-04-2012 21:17:15;15
2754;Maquina trabalhando;18-04-2012 21:17:15;18-04-2012 21:17:59;44
2754;Retirada do Produto;18-04-2012 21:17:59;18-04-2012 21:17:59;0
2754;Alimentacao de Maquina;18-04-2012 21:17:59;18-04-2012 21:18:09;10
2754;Parada de curta duracao;18-04-2012 21:18:09;18-04-2012 21:18:51;42
2755;Maquina trabalhando;18-04-2012 21:18:51;18-04-2012 21:19:35;44
2755;Retirada do Produto;18-04-2012 21:19:35;18-04-2012 21:19:35;0
2755;Alimentacao de Maquina;18-04-2012 21:19:35;18-04-2012 21:19:45;10
2755;Parada de curta duracao;18-04-2012 21:19:45;18-04-2012 21:19:58;13
2756;Maquina trabalhando;18-04-2012 21:19:58;18-04-2012 21:20:42;44
2756;Retirada do Produto;18-04-2012 21:20:42;18-04-2012 21:20:42;0
2756;Alimentacao de Maquina;18-04-2012 21:20:42;18-04-2012 21:20:52;10
2756;Parada de curta duracao;18-04-2012 21:20:52;18-04-2012 21:21:09;17
2757;Maquina trabalhando;18-04-2012 21:21:09;18-04-2012 21:21:53;44
2757;Retirada do Produto;18-04-2012 21:21:53;18-04-2012 21:21:53;0
2757;Alimentacao de Maquina;18-04-2012 21:21:53;18-04-2012 21:22:03;10
2757;Parada de curta duracao;18-04-2012 21:22:03;18-04-2012 21:22:14;11
2758;Maquina trabalhando;18-04-2012 21:22:14;18-04-2012 21:22:58;44
2758;Retirada do Produto;18-04-2012 21:22:58;18-04-2012 21:22:58;0
2758;Alimentacao de Maquina;18-04-2012 21:22:58;18-04-2012 21:23:08;10
2758;Parada de curta duracao;18-04-2012 21:23:08;18-04-2012 21:23:21;13
2759;Maquina trabalhando;18-04-2012 21:23:21;18-04-2012 21:24:05;44
2759;Retirada do Produto;18-04-2012 21:24:05;18-04-2012 21:24:05;0
2759;Alimentacao de Maquina;18-04-2012 21:24:05;18-04-2012 21:24:15;10
2759;Parada de curta duracao;18-04-2012 21:24:15;18-04-2012 21:24:21;6
2760;Maquina trabalhando;18-04-2012 21:24:21;18-04-2012 21:25:05;44
2760;Retirada do Produto;18-04-2012 21:25:05;18-04-2012 21:25:05;0
2760;Alimentacao de Maquina;18-04-2012 21:25:05;18-04-2012 21:25:15;10
2760;Parada de curta duracao;18-04-2012 21:25:15;18-04-2012 21:25:26;11
2761;Maquina trabalhando;18-04-2012 21:25:26;18-04-2012 21:26:10;44
2761;Retirada do Produto;18-04-2012 21:26:10;18-04-2012 21:26:10;0
2761;Alimentacao de Maquina;18-04-2012 21:26:10;18-04-2012 21:26:20;10
2761;Parada de curta duracao;18-04-2012 21:26:20;18-04-2012 21:26:48;28
2762;Maquina trabalhando;18-04-2012 21:26:48;18-04-2012 21:27:32;44
2762;Retirada do Produto;18-04-2012 21:27:32;18-04-2012 21:27:32;0
2762;Alimentacao de Maquina;18-04-2012 21:27:32;18-04-2012 21:27:42;10
2762;Parada de curta duracao;18-04-2012 21:27:42;18-04-2012 21:28:03;21
2763;Maquina trabalhando;18-04-2012 21:28:03;18-04-2012 21:28:47;44
2763;Retirada do Produto;18-04-2012 21:28:47;18-04-2012 21:28:47;0
2763;Alimentacao de Maquina;18-04-2012 21:28:47;18-04-2012 21:28:57;10
2763;Parada de curta duracao;18-04-2012 21:28:57;18-04-2012 21:29:03;6
2764;Maquina trabalhando;18-04-2012 21:29:03;18-04-2012 21:29:47;44
2764;Retirada do Produto;18-04-2012 21:29:47;18-04-2012 21:29:47;0
2764;Alimentacao de Maquina;18-04-2012 21:29:47;18-04-2012 21:29:57;10
2764;Parada de curta duracao;18-04-2012 21:29:57;18-04-2012 21:30:09;12
2765;Maquina trabalhando;18-04-2012 21:30:09;18-04-2012 21:30:53;44
2765;Retirada do Produto;18-04-2012 21:30:53;18-04-2012 21:30:53;0
2765;Alimentacao de Maquina;18-04-2012 21:30:53;18-04-2012 21:31:03;10
2765;Parada de curta duracao;18-04-2012 21:31:03;18-04-2012 21:31:33;30
2766;Maquina trabalhando;18-04-2012 21:31:33;18-04-2012 21:32:17;44
2766;Retirada do Produto;18-04-2012 21:32:17;18-04-2012 21:32:17;0
2766;Alimentacao de Maquina;18-04-2012 21:32:17;18-04-2012 21:32:27;10
2766;Parada de curta duracao;18-04-2012 21:32:27;18-04-2012 21:33:03;36
2767;Maquina trabalhando;18-04-2012 21:33:03;18-04-2012 21:33:47;44
2767;Retirada do Produto;18-04-2012 21:33:47;18-04-2012 21:33:47;0
2767;Alimentacao de Maquina;18-04-2012 21:33:47;18-04-2012 21:33:57;10
2767;Parada de curta duracao;18-04-2012 21:33:57;18-04-2012 21:34:25;28
2768;Maquina trabalhando;18-04-2012 21:34:25;18-04-2012 21:35:09;44
2768;Retirada do Produto;18-04-2012 21:35:09;18-04-2012 21:35:09;0
2768;Alimentacao de Maquina;18-04-2012 21:35:09;18-04-2012 21:35:19;10
2768;Parada de curta duracao;18-04-2012 21:35:19;18-04-2012 21:36:40;81
2769;Maquina trabalhando;18-04-2012 21:36:41;18-04-2012 21:37:24;43
2769;Retirada do Produto;18-04-2012 21:37:24;18-04-2012 21:37:24;0
2769;Alimentacao de Maquina;18-04-2012 21:37:24;18-04-2012 21:37:34;10
2769;Parada de curta duracao;18-04-2012 21:37:34;18-04-2012 21:37:41;7
2770;Maquina trabalhando;18-04-2012 21:37:41;18-04-2012 21:38:25;44
2770;Retirada do Produto;18-04-2012 21:38:25;18-04-2012 21:38:25;0
2770;Alimentacao de Maquina;18-04-2012 21:38:25;18-04-2012 21:38:35;10
2770;Parada de curta duracao;18-04-2012 21:38:35;18-04-2012 21:38:43;8
2771;Maquina trabalhando;18-04-2012 21:38:43;18-04-2012 21:39:27;44
2771;Retirada do Produto;18-04-2012 21:39:27;18-04-2012 21:39:27;0
2771;Alimentacao de Maquina;18-04-2012 21:39:27;18-04-2012 21:39:37;10
2771;Parada de curta duracao;18-04-2012 21:39:37;18-04-2012 21:40:34;57
2772;Maquina trabalhando;18-04-2012 21:40:34;18-04-2012 21:41:18;44
2772;Retirada do Produto;18-04-2012 21:41:18;18-04-2012 21:41:18;0
2772;Alimentacao de Maquina;18-04-2012 21:41:18;18-04-2012 21:41:28;10
2772;Parada de curta duracao;18-04-2012 21:41:28;18-04-2012 21:41:34;6
2773;Maquina trabalhando;18-04-2012 21:41:34;18-04-2012 21:42:17;43
2773;Retirada do Produto;18-04-2012 21:42:17;18-04-2012 21:42:17;0
2773;Alimentacao de Maquina;18-04-2012 21:42:17;18-04-2012 21:42:27;10
2773;Parada de curta duracao;18-04-2012 21:42:27;18-04-2012 21:42:39;12
2774;Maquina trabalhando;18-04-2012 21:42:39;18-04-2012 21:43:22;43
2774;Retirada do Produto;18-04-2012 21:43:22;18-04-2012 21:43:22;0
2774;Alimentacao de Maquina;18-04-2012 21:43:22;18-04-2012 21:43:32;10
2774;Parada de curta duracao;18-04-2012 21:43:32;18-04-2012 21:43:39;7
2775;Maquina trabalhando;18-04-2012 21:43:39;18-04-2012 21:44:23;44
2775;Retirada do Produto;18-04-2012 21:44:23;18-04-2012 21:44:23;0
2775;Alimentacao de Maquina;18-04-2012 21:44:23;18-04-2012 21:44:33;10
2775;Parada de curta duracao;18-04-2012 21:44:33;18-04-2012 21:44:40;7
2776;Maquina trabalhando;18-04-2012 21:44:40;18-04-2012 21:45:24;44
2776;Retirada do Produto;18-04-2012 21:45:24;18-04-2012 21:45:24;0
2776;Alimentacao de Maquina;18-04-2012 21:45:24;18-04-2012 21:45:34;10
2776;Parada de curta duracao;18-04-2012 21:45:34;18-04-2012 21:45:40;6
2777;Maquina trabalhando;18-04-2012 21:45:40;18-04-2012 21:46:24;44
2777;Retirada do Produto;18-04-2012 21:46:24;18-04-2012 21:46:24;0
2777;Alimentacao de Maquina;19-04-2012 13:22:18;19-04-2012 13:38:23;965
2777;Alimentacao de Maquina;19-04-2012 13:38:26;19-04-2012 13:38:30;4
2778;Maquina trabalhando;19-04-2012 13:38:30;19-04-2012 13:39:15;45
2778;Retirada do Produto;19-04-2012 13:39:15;19-04-2012 13:39:15;0
2778;Medicao;19-04-2012 13:39:15;19-04-2012 13:50:19;664
2778;Alimentacao de Maquina;19-04-2012 13:50:22;19-04-2012 13:50:32;10
2778;Parada de curta duracao;19-04-2012 13:50:32;19-04-2012 13:50:33;1
2779;Maquina trabalhando;19-04-2012 13:50:33;19-04-2012 13:51:17;44
2779;Retirada do Produto;19-04-2012 13:51:17;19-04-2012 13:51:17;0
2779;Alimentacao de Maquina;19-04-2012 13:51:17;19-04-2012 13:51:27;10
2779;Parada de curta duracao;19-04-2012 13:51:27;19-04-2012 13:51:36;9
2780;Maquina trabalhando;19-04-2012 13:51:36;19-04-2012 13:52:20;44
2780;Retirada do Produto;19-04-2012 13:52:20;19-04-2012 13:52:20;0
2780;Alimentacao de Maquina;19-04-2012 13:52:20;19-04-2012 13:52:30;10
2780;Parada de curta duracao;19-04-2012 13:52:30;19-04-2012 13:53:28;58
2781;Maquina trabalhando;19-04-2012 13:53:28;19-04-2012 13:54:12;44
2781;Retirada do Produto;19-04-2012 13:54:12;19-04-2012 13:54:12;0
2781;Alimentacao de Maquina;19-04-2012 13:54:12;19-04-2012 13:54:22;10
2781;Parada de curta duracao;19-04-2012 13:54:22;19-04-2012 13:54:30;8
2782;Maquina trabalhando;19-04-2012 13:54:30;19-04-2012 13:55:14;44
2782;Retirada do Produto;19-04-2012 13:55:14;19-04-2012 13:55:14;0
2782;Alimentacao de Maquina;19-04-2012 13:55:14;19-04-2012 13:55:24;10
2782;Parada de curta duracao;19-04-2012 13:55:24;19-04-2012 13:55:38;14
2783;Maquina trabalhando;19-04-2012 13:55:38;19-04-2012 13:56:22;44
2783;Retirada do Produto;19-04-2012 13:56:22;19-04-2012 13:56:22;0
2783;Alimentacao de Maquina;19-04-2012 13:56:22;19-04-2012 13:56:32;10
2783;Parada de curta duracao;19-04-2012 13:56:32;19-04-2012 13:57:15;43
2784;Maquina trabalhando;19-04-2012 13:57:15;19-04-2012 13:57:59;44
2784;Retirada do Produto;19-04-2012 13:57:59;19-04-2012 13:57:59;0
2784;Alimentacao de Maquina;19-04-2012 13:57:59;19-04-2012 13:58:09;10
2784;Parada de curta duracao;19-04-2012 13:58:09;19-04-2012 13:58:18;9
2785;Maquina trabalhando;19-04-2012 13:58:18;19-04-2012 13:59:02;44
2785;Retirada do Produto;19-04-2012 13:59:02;19-04-2012 13:59:02;0
